context,label
29247683 -60542112 31294429 ,1
10304671 -3404067 -3585350 -3315254 ,1
-4968 321 5967 -1790 -2422 ,1
-412048541 -43150233 430534097 334670615 -248907476 ,0
-40494890 47972429 -7477539 ,1
-1507705 803451 7923 3329229 ,0
-340191824 78942299 -468757355 -513231780 1043238720 ,1
556141592 -317888315 -611865033 540060849 ,0
-3220 3075 -4859 10271 -260 ,1
-314487 5382941 -2254125 ,0
59847050 -76338015 47919554 57159270 -56652793 ,0
-10203 48386 -22804 -15379 ,1
8290 -4074 -4216 ,1
74915126 26006897 -70064431 -2106208 ,0
-29754 97668 -20741 -47173 ,1
2840 5630 -920 -7550 ,1
-1730471 -20390 2750861 ,1
-37228 21701 7990 -64378 ,1
-28467 37957 478086 -332025 ,0
-2214961 -3726705 -4100646 ,0
-141261 3650177 3755000 -5992566 ,1
6824746 -895418 -8008059 5603991 -622574 ,0
-814441297 261567977 -156989887 709863207 ,1
-504251801 -333413260 294222931 596661590 -53219460 ,1
-351901 4634131 1639471 279304 -3033894 ,1
-65117 -86696 84822 ,0
-2173 8250 -3315 259 ,0
7961508 -7345225 -3215060 3868780 ,0
315979 -582350 -41620 19837 476442 ,0
-64735288 -40095987 1929071 90540565 ,1
-7116 3510 35859 -52293 ,1
8379 -479 -2432 -10744 ,0
625963 -1025275 -5234360 ,1
-52072 5163 -58218 2559 -67221 ,0
374432 -4123220 811262 -382362 ,1
-5445 -659 3439 ,0
23795983 -6998672 46190740 ,1
-101745 46440 -4791 78147 25074 ,1
95240 -32728 -47846 8415 ,0
69837 -421030 -48336 -420095 819624 ,1
-8524889 2669633 4355430 10797877 -4236567 ,0
-41377754 30119798 -86310771 35217420 ,0
52885063 9885228 18090073 -26895545 -1468184 ,0
92280 10291 67839 -26237 ,0
-964442201 60658515 51369367 284602231 -1101271990 ,0
286 -1470 -402 -5472 6678 ,1
92151 67499932 -1854333 -82007596 ,0
5118455 -11706263 640099 844285 ,0
323303414 -137381717 -639944390 454022693 ,1
39512 55255 6623 -101390 ,1
-45456209 123404762 -57948553 ,1
-4848027 -278634 5347097 -571329 2350893 ,1
5941752 -126395 6803885 -11139208 ,0
62987 -11512 56183 -107658 ,1
43432 44850 551168 -535521 -101946 ,0
13273 6645 -51693 -2803 ,1
-7686 515 6516 -589 -3956 ,1
-30292 49162 -70922 56052 ,1
108883 1698 -310581 ,1
-70686 407 51197 -21297 ,1
348476 -803702 -11777 43585 ,0
-246 321 2625 ,0
6808 -4459 -254 -3663 2568 ,1
-513180148 44483285 175626055 335640519 -442919280 ,1
-661106915 -639469833 564400105 ,0
505806330 -552475511 46669181 ,1
221497 -54231 -113678 146895 813735 ,0
4800 -802 -998 ,1
7647 -3 -7615 1059 -578 ,0
-999 -42455 129219 -52243 -33522 ,1
4006 -28 -1187 -2971 ,0
8082264 -113290 -4106656 ,0
-3190691 -4076525 7267216 ,1
-1029 50 -2410 -2555 ,0
-769237 55039821 -82271424 35797508 -873532 ,1
4940 1415 -6355 ,1
553104 58027 96440 -85152 -367837 ,0
5917558 2258763 -5093812 5837336 -5889297 ,0
-5519357 7063598 -620872 2178647 ,0
-616562 879581 -611582 880670 -12970 ,0
-34460 82225 53792 -83114 -14443 ,1
-68525 80244 -29903 18184 ,1
-27020 -50346 177366 ,1
717053 -206378 -430675 ,1
-25703 45176 -28350 -31909 ,0
74254 -151802 -690255 99515 ,1
83022 29233 -22651 -33296 -56308 ,1
-310077526 -65970079 -42326010 -6612009 124985624 ,1
5545582 -3161363 3882426 -422428 -1992350 ,1
719 5 -610 766 ,0
-553820 -7540 629220 ,1
5838505 -317540712 251702207 ,1
-458224 -253783 -623326 580195 ,0
163481051 -116270172 588790144 -368703792 ,0
-32767 -28025 -43201 ,0
-82252 -4815 284945 350227 327226 ,0
3520 -4166 -7506 8615 -416 ,0
136611 169427 -306038 ,1
15884 29896 79923 -54665 -71038 ,1
-236537 4521941 5508374 -2833305 ,0
-25102 105045 -47379 -1809 -14474 ,1
-839 9923 -3084 ,1
11906791 -754753 -43049365 31897327 ,1
58477 105213 -302642 -20321 ,0
-522016955 -676885853 963682094 235220714 ,1
44243654 -43083301 -160353 ,1
160152 -522285 465140 -103607 ,1
756174079 78650224 164132813 -324794734 -654162302 ,1
-6169 5003 -1811 977 ,1
-2289978 2274407 -3525066 3540637 ,1
3201 870 -1191 ,0
67950 -47050 37521 -70834 12413 ,1
4180964 11347622 -5528586 ,1
1088094163 -9222935 -243986229 114892078 ,0
3732543 44946266 -11315323 29043620 ,1
611 -89829 -258551 604919 551317 ,1
606811 -179342 -551035 41590 ,0
-15400 58276 -766 -35207 ,1
2789380 -1780246 -886582 3634106 -3756658 ,1
14803 10138 -18165 ,0
-709 -316 1025 ,1
847107 469169 -560627 -933284 177635 ,1
-317647653 -66786377 384434090 ,1
280426 -591522 523526 -12430 ,1
7584195 -5813217 4977541 -2428191 4579439 ,0
-4526 650 -5840 4716 ,1
-52153805 -252499833 236380107 -37961590 -1725627 ,0
-4378 -27 -610 3403 ,0
-387815107 -618257196 1006072313 ,1
-724916 593208 476726 322556 ,0
-268769 463580 -89986 ,0
-260839 -59106 -17137 837082 ,1
1469676 -70911363 31880265 59953419 -2381997 ,1
-6821048 373261 3266706 3202211 -279370 ,0
687976 -811325 -631686 -2469 194798 ,0
100808434 -50082736 -50725698 ,1
-29057 -27382 -35313 -17380 109132 ,1
-4705 784 -2944 -1 ,1
809285 -2670455 -38811 ,1
-5126890 4205745 5104631 3771815 ,0
-3083 89100 -8601 ,1
473 -301 -172 ,1
-183687 -488485 208143 4640 ,1
-54442481 -30169698 42944293 92323455 ,0
7702 687 2210 -6690 ,0
-20167301 -7479207 63013437 -9656254 -25710675 ,1
-1954 -186 -63857 25311 42364 ,1
-620364 -554795 985 ,0
-536883 957444 425859 -623551 -222869 ,1
622 -8685 4012 4051 ,1
290234791 -286258650 -333231742 ,0
417 1214 -1631 ,1
3263 -1197 1056 -5064 3535 ,0
78348608 41055148 -34439340 14593049 -99557465 ,1
-6063 -8176 10208 3281 ,0
41928231 54773152 -85170052 ,0
672678 -3977663 6179953 -410557 -2464411 ,1
-580127204 150242991 501789224 789921089 -68599133 ,0
-583774 400977 182797 ,1
-239415843 563879027 -162889673 -443970376 282396865 ,1
-18121 -50070 129028 -60897 ,1
-189167 -72714 261871 ,1
1394477742 -543948378 -571512761 -227399543 -51617060 ,1
5755 -6060 5 ,1
-32044 -17810 -37800 -28550 116204 ,1
21961 5915 -13853 -72521 259 ,1
-988 9261 -6221 ,0
32551877 -279330339 66383871 2053118 -37995443 ,0
405729043 436878219 -237583110 229822462 -834846614 ,1
356453885 217901993 -484083665 -50272313 ,1
-358109396 -22158502 835753439 -455485541 ,1
941223 -9349 -598478 -333396 ,1
388 -1131 -5565 6308 ,1
1504 -45647 188521 -151684 348543 ,1
-600138 -381643 2438909 5818207 24665 ,1
686751259 -596303260 901962083 -410596633 -581813449 ,1
-259450 -3234616 631392 3116357 ,0
876560 -180484 421337 -584643 ,0
-68742029 -149795617 367517252 469697657 ,1
-47887 -9256 -44274 32597 61009 ,0
-21 7382 -15 -3446 ,1
610414 -290082 -482803 162471 ,1
-310848879 985336727 -40541448 -508812409 -125133991 ,1
877257 -1221 -29858390 ,0
55005 -98658 43112 -40244 4078 ,1
85687859 -40646369 5623972 -4782605 -40369350 ,0
2638 -2233 5685 -12301 6211 ,1
4839003 -7837604 -3102655 -4149298 ,0
427817963 -469597225 333040430 ,0
-395319972 26116400 -976067267 ,0
8694 -19210 -36796 ,0
40761 -84976 -66648 75308 3555 ,1
3195250 -22223582 60970205 -14935706 ,0
-64437935 139813366 -40199073 ,0
749905 -40575 -70720 -272431 ,1
-676617 -24927030 -230983061 ,0
37602 -17774 28717 -49545 ,1
-60911945 23506652 -590690 -1061397 9057380 ,1
7574 -189 -749 -693 -34 ,0
58307 -51144 -43310 ,0
732547578 -478144310 -1073447552 740321265 78723219 ,1
-13416 -5583 -7173 36172 ,1
-119958360 66485766 603308553 ,0
-82482 7485419 -566791 1842952 -7784349 ,0
-190099667 714779224 -524679557 ,1
-17012 34690 -8767 ,1
-8881171 46977492 -8067734 2581025 ,1
873 -2125 -7276 -7211 10647 ,0
-894 95994 -83074 9361 -75613 ,0
-5740 -69 5255 ,0
-266329 -11410 239663 ,0
7150252 -68155003 8597124 -508104 -104700133 ,0
77599605 -19148897 69764814 -455875444 ,1
-73060 668949 -36941 ,0
-105150099 668597399 -256046621 118390702 520559515 ,1
-2642 1656 986 ,1
-3336 -3686 334 1318 2363 ,1
35957 -6813 -4423 6071 10094 ,0
39246 -4028 -9143 ,0
7563 -1125 -6438 ,1
-13816 -143397 512391 60743 ,0
3569 42417 -815 ,0
-11551700 23811052 77329654 -836321 -5946873 ,1
-502 2452 -2856 5430 ,1
-1010229 655865 35436 ,1
-522829716 899190856 -549708335 173347195 ,1
-757 32278 -32578 ,0
-16880 -7795589 3227863 5233580 ,0
67173118 -646919 33303111 57284976 -33236228 ,0
7138 -21668 -103789 ,0
714693108 -49313749 -51095974 372018923 -968696338 ,0
-4486211 1424395 13127507 -1106414 -4471496 ,0
1987 190 -9177 ,1
92 3236 -40087 -30159 -25317 ,1
150370902 -221095792 -25075185 ,0
-4623 4304 3218 ,0
49439 -22063 -27376 ,1
515945 199465 -489722 209858 ,0
-549063502 -523192416 551697270 ,0
29395 -49295 28751 1014 -986 ,1
-1757 -4599 10282 ,0
646625459 146196230 -679371030 -113450659 ,1
73868953 -61108841 -35434148 22674036 ,1
56453 27405 -41365 -31023 53558 ,0
-55033 -1395 -30452 86 ,1
-6892 -79468 -6247 57433 3285 ,0
-70829099 -37841852 208670951 ,1
-201894978 631365556 -557586815 -232680513 22341304 ,0
-3348498 391765 -4120560 -3075058 3701850 ,0
5680 -25304 -77712 27335 ,1
-4701 -1524 6518 -3377 3084 ,1
-44893 -22 4511 ,1
-4890919 -220013 6069654 -2527408 2568686 ,1
-1676729 3978566 4859251 -7161093 ,1
-1132523 573016 559507 ,1
11379 -455 -3279 -543 -3682 ,0
-22775 -6851 -44241 -1529 69862 ,0
2602027 270480 1370476 -4243783 ,1
-499103 -53674 763188 -779313 568902 ,1
10826 -8758 -342 ,0
3061602 -1153043 2211567 -831970 -288156 ,1
-48954 3644 -31512 76822 ,1
-9991 368 -18576 ,0
-1957045 8817521 -6860476 ,1
-14925 -4786 6917 55471 -28171 ,0
-45191 -318833 -180916 54494 ,1
2923029 2689106 -3921692 -690443 ,1
24367106 59909010 -11560199 64201305 ,0
314899 -34532 215490 -185068 ,1
-859384192 62387249 184743371 412253572 ,1
-2852 7078 497 -9098 ,0
-50117119 -2455378 29457980 ,0
-8717 511387 -774369 ,0
-1107 443 3140 -1391 -3088 ,1
-14877523 98071092 -9104694 ,0
-2031169 -440936 9003057 -5055643 ,0
122303243 -251722107 129418864 ,1
1038127 -743728 -2750803 -5059806 -1944007 ,0
-5571106 40524634 -33953528 ,1
740182455 -273121668 33311853 -500372640 ,1
4195268 36342392 -6329357 ,0
-3028994 -3153617 2752069 ,0
3666 -5553 1887 ,1
20855 82735 19041 -34724 ,0
-2781 102324 -40140 18399 ,0
-1414 -82 8158 -5917 ,1
-63055901 9383873 -30782834 ,1
134957556 426663699 -39171655 -522449600 ,1
-672213 -3663954 -4487839 -868260 315308 ,0
-4068 -5024 -4685 3678 2675 ,0
-31913 599913 351810 ,0
-4815 -1809 3850 -2750 5324 ,1
-256863 8646043 -188217 ,0
-52816 -8161 37250 -19755 ,0
-191909910 -15940572 470180655 170967378 -233296951 ,1
85252 83084 -70721 ,0
-684779234 -36011946 1096275966 1023681194 ,0
878 -41888 44984 -16169 4280 ,1
36017 -4287 -42369 ,0
55155 -19111 -36044 ,1
85672565 -59879685 15536722 ,0
-635319 79596 -108357 -52293 ,1
157029 -869735 390404 ,0
-92649167 61367186 -3336021 68597751 62387196 ,0
-85452 -2848035 3905499 4587085 ,0
-4009802 5029741 -51938550 73068970 -1322814 ,1
59319806 41645246 -63842027 42927772 -66457069 ,0
180402919 -809308977 591594221 -2688163 ,1
-440813 -163113 179759 392154 -30137 ,0
-91205 -9485 -83727 95283 89134 ,1
-29750096 99593153 -17921882 -51921175 ,1
-15341 -98445 31 -44791 87907 ,0
-143218 96220350 -32653244 ,0
-11610503 -14873653 36691651 -904225134 79851217 ,1
74235749 74017831 -43222879 ,0
56737710 -20566126 -451076442 ,1
-32 266078 737533 -303579 ,1
-1580441 211423 -533793 ,1
-48445094 -7417281 -56489052 59630274 11947668 ,1
-63348215 40881017 -857201 7517074 17807325 ,1
581634 -590423 -275328 90500 ,0
-3649967 8424037 -100405 -3770020 ,1
6194659 -4874087 -6897973 5165671 -550422 ,0
956571196 -589012041 -541733791 ,0
-826952 10253901 -33697089 31012712 ,1
-5585 759 9140 -5314 ,1
392271 -26806 722034 -158093 ,0
41685455 -6193385 -9695015 -14799476 -14248593 ,0
2119 -852 6410 ,1
3394 -6124 4720 -1990 ,1
49767 -18294 909 ,0
49 32745 -50457 -9761 2566 ,1
432620243 -219880213 -55189566 389756928 52692608 ,1
-15321606 22967035 69133425 -76778854 ,1
60647545 657038449 -17685997 ,1
-12530 -633605 646135 ,1
3159 -6229 -78 6142 2721 ,1
417717553 -587926604 710740740 -15453793 251337507 ,0
-128247217 86654639 -919994712 436993238 -255297703 ,1
108593 100995 -26683 -83998 -4275 ,0
-20776092 32913607 -12137515 ,1
643391 -526507 823765 -283862 -656787 ,1
32187339 -19882744 -78905453 -79442725 64019611 ,0
-995 -180 -3948 113 1911 ,0
-7173055 34221 1700377 -4092307 10342894 ,0
74392033 -88777143 -9811382 ,0
-1077030 219656 -236794 306582 404988 ,0
5535892 -442018 -5671962 ,0
-72977827 -1962794 110555374 4207928 -22157527 ,1
-1542 -4388 1957 -2982 ,0
471854171 -612943902 456202399 -701399647 8628697 ,1
6332191 4321921 -10654112 ,1
-516398031 -69555554 612837281 ,0
-72147256 58220776 13926480 ,1
6094055 610629 -3099988 ,0
139237 467074 -89251 -106181 -130818 ,0
-121094240 700240362 -579146122 ,1
-59946126 -98540594 93580204 6491651 ,1
-370614786 453185021 276030053 569858572 -680291641 ,0
439690449 -965953035 549552366 -568959408 ,0
-14091 25765 -11674 ,1
-21896 -9722 -30626 ,0
633276049 -633489406 -55229429 955442786 ,1
-43321971 -2205557 1577472 -20328608 -25721336 ,1
-7183 -4169 5278 6074 ,1
-848879 246662 221822 -539495 230729 ,0
-147336 -4890562 5037898 ,1
-108978 -599026 923543 312581 -52818 ,1
4323701 -3811694 2518842 -5862909 6783976 ,0
-18239637 112001756 -7834331 1781841 29304748 ,0
4175849 -1195070 35985672 32587136 -21006777 ,0
59069 326547 -776301 -409315 ,1
9083 -2872 91 ,0
3135635 -7108546 -4364729 9749005 -1411365 ,1
-8129 -4414 2486 ,0
-471472 -5508278 -1980974 -1859637 -1746048 ,0
-7800394 -3578652 3355509 3164463 ,0
46324046 -89637336 1940670 27307459 14065161 ,1
12825 36309 -285554 122030 -212395 ,1
-10608 4308 -7595 5962 ,0
6586401 -22817743 -33768658 ,1
-295706 643500 -70923 507844 ,0
1670 22437 -24107 ,1
7901 -8318 206 ,0
1172 -32146 79908 -21798 -37687 ,1
48763 -10387 -38376 ,1
657411 -5543671 259795 -1590242 ,1
-39771742 -454025079 1147135597 ,0
-224859 121758 -584473 ,0
-1342 -3065 4407 ,1
17978328 -52631548 65184836 -30531916 ,1
-51470 -417932 569402 ,1
7362 2803 -7850 -2815 ,1
61146 -2537255 667268 380196 ,0
-38954162 239079524 117666430 -316951564 66476296 ,0
-53795854 58487626 4128962 -15018516 ,0
4983 -992 1194 3937 ,0
1688 3141 -4961 -2053 ,0
513232263 -304798020 -8434243 ,1
740 787866 -444915 ,0
31344935 -24494409 59125448 -65975974 ,1
448979091 11445774 364730391 -825155256 ,1
-2111 132 1979 ,1
1081000 -384747 214644 -637134 325341 ,0
-299017053 290757525 266094851 -257135323 ,1
-95154475 85821042 47586584 -13755303 ,0
958090 3323763 2449084 -122223 4890132 ,0
-23716 6205 -309 42605 -62465 ,0
66815 -55197 -38958 -32872 60212 ,1
-600657 596219 -348482 ,0
91201 -76930 -14271 ,1
7915902 254870 -4916885 -3253887 ,1
-2584 32832 61141 -12878 -78511 ,1
-3316284 800687 -3732128 -3876484 291802 ,1
57302430 26092522 -8868897 ,0
6599 -694 -1669 -4236 ,1
-499 -1464 1623 ,1
698356 -683450 72484 445216 -587822 ,0
-14396 -51803 42887 -45296 ,0
3282 -2476 -806 ,1
-2585 -266 -4776 7627 ,1
366562214 -450394196 -87165509 5676672 ,0
2495 -85430 -2556 -602276 ,0
-1063489709 560045652 -4951020 552957263 ,1
-8582 -7056 8055 ,0
320829287 447964771 146387413 -323829294 ,0
428145808 300306605 -28452413 ,1
-52449750 -400136915 452586665 ,1
-116 -3427 -28 428 2951 ,0
45310 41464 -44628 -58478 ,0
-108813911 16731648 -585921215 -135507624 1333675584 ,0
-18835308 20018651 -40268 ,0
378082 982624 5134111 4937501 159003 ,0
517014 12932 -22338 -624000 ,1
414303 275457 -934832 -375912 ,0
362051951 -713806024 589279269 -344872730 667471029 ,0
3923777 -57384 -6865412 ,0
-8572061 -105116419 190837030 ,1
-5354631 -1323780 5284810 5252191 ,0
14435071 -216440146 218436606 ,0
-58143 -1421 72358 ,1
-7760904 9203639 -44273 ,1
-22489038 270106469 -24761743 ,1
4645166 -773007 -796126 ,0
57905815 14083734 27573352 -68079143 ,0
1438952 2037126 -2527006 245501 725377 ,0
-526470 214217 2960 345332 -96039 ,1
31773 -24336 97 -18277 10643 ,1
2138 -4654 -4058 -3426 ,1
38284434 -26120720 978008185 ,0
588294396 -283228883 49044203 ,0
-58855616 -24111202 82966818 ,1
34503905 -12627527 -20876378 ,1
234821413 -210289461 -24531957 ,1
944196 -478256 -465940 ,1
-2972598 8508384 -5535786 ,1
-20433343 6672115 -12667360 33235554 -6856008 ,1
50483731 -18640894 -30842827 ,1
-6741179 383145239 -21666768 -345048606 ,0
-2 -43992 130187 -24752 ,0
-285761028 622329808 -810943378 ,0
-21197305 -85460402 70720555 ,0
-495336840 -211565015 188795575 ,0
21250189 700392 -71950581 ,1
83895 -4912 -66927 ,0
-942661 4882997 5517605 313336 -9771277 ,1
790678771 159021039 -866720110 708849830 -791889530 ,1
-84443789 -843002 1300711 225040459 -183467355 ,1
-6424 2945 3479 ,1
375000 370029 -8033514 583213 ,1
16073 -32742 41071 -24402 ,1
-21996 -64126 270 ,0
-27719 189059 232414 ,0
595498508 -25666325 -247855419 -321976764 ,1
-225175614 -135048327 390223941 ,1
-828098 -16115483 38792610 60132763 ,1
-502104978 -37532730 241846963 -16069864 1126784904 ,0
6507 11143 -109193 ,0
52922585 -13267458 -9118926 27764913 ,0
-32452 82526 -46074 ,1
-11319735 15313963 -3994228 ,1
25961446 -98184794 4588509 -624567721 692202560 ,1
-41370 48209 20163 -83283 ,0
23207 -46090 -41344 ,0
3320 -28303 -2523 3861 ,0
-42911547 -11435093 54346640 ,1
11063661 -3376348 2944 -6798523 -891734 ,1
-10857474 4627807 6229667 ,1
1192643 -5524758 -2612265 ,0
-38505946 9916856 -1658252 ,0
13800 -274510 49242 558301 ,0
1713 -3923 -4905 ,0
-596812 -7064 383711 ,0
-2597691 759254 -4571910 410348 ,1
-9 -2176 -661 6849 ,1
7330 -883 -34 ,0
-5156 7995 -2839 ,1
-791350 4304787 -3386559 699527 ,1
-9585 798944 -1092160 389072 ,1
831067798 758837312 -466676899 -255213675 -914116794 ,0
-729239 644540 798530 -3958 ,0
-32268 31422 41061 -45004 ,0
-46145 -1562 33575 28197 ,1
7766 3634 -11400 ,1
81486 -63396 6601761 -65272 -396560 ,1
-4168 463 4664 -9159 ,1
-159283 3077073 -4176735 284597 ,0
-79134450 58404640 -14984925 ,0
-768444 -149551 14416 388 12118 ,0
172950 -2877877 5381956 -457488 -2893853 ,0
-9397416 -15879535 -9295086 ,0
97145 -60087 -37358 ,1
-6699214 -4785344 6917385 ,0
-4637 2766 1871 ,1
-332928906 -107799253 321644250 64883863 ,0
35189 -76240 -43488 8517 ,0
-331235 390559 667133 30324 ,0
453 2098 -5279 -1292 ,1
-4899 -999 67199 -50716 ,0
3160427 -195648 5468323 ,0
5555697 7471607 -3268565 1020814 ,0
91955 -75 -5004 -58336 ,0
-856425916 416628469 789324395 443231003 -92757958 ,1
-221763 -22893 244656 ,1
47800950 256008 -4400151 -43656807 ,1
-58477 -21594 80061 ,1
11026743 -140836 -5020716 44134809 ,1
1549 -1148 7106 ,0
5413322 -6245589 -6810372 8042639 ,1
7552757 670414 -3216214 2158446 -6865403 ,1
-28065 -279 -52752 ,0
567369 -375967 -640915 622455 -17294 ,1
2237 2418 -1892 ,0
-6621 -640 2085 8713 2228 ,1
-1936137 -59978662 -19365731 54417945 26862585 ,1
-277766 5589 272177 ,1
-18896 6031 -18938 -22484 ,1
-321393879 -143050944 464444823 ,1
-662687 705117 -638848 ,1
-4410584 1869175 6653523 -4112114 ,1
-67917555 -702349 78162489 -9542585 ,1
-536928 102777 69464 -759772 625159 ,1
1613 -47905 -21312 67608 ,1
-409805006 595184444 -568018153 ,0
385414 596390 -900823 -80981 ,1
47636267 -84402980 -72784663 -1011913 89670508 ,1
-1041918320 614618 74416547 -218806779 ,0
62123 -189167 934 -526086 -352852 ,0
1073 -340 -60733 ,1
-18013 -42765 60778 ,1
-6 4938 4944 -258 ,0
98533682 -56079801 -38271471 ,0
-542771876 -74384010 617155886 ,1
262211925 448098055 484906 -372685455 -822531116 ,1
-48567 -2961 -41815 127697 25646 ,1
-649233 -15695 332154 ,0
680007638 -523675179 -499282608 5024673 292703416 ,1
-10017364 6063806 -2791976 6745534 ,1
-3996923 -247283 -1377559 ,0
-4881 -953 -3694 2450 ,0
6527823 -4612646 -1911177 ,1
-2659 -3925 -1301 5111 2774 ,1
-594088 739163 -6142475 ,1
-3564711 -29546528 41066310 ,0
-2138195 -75755 -1160266 4854577 -1480361 ,1
963 2396 -769 2335 ,1
-570 -32694 -8170 19151 103283 ,1
1378 -6927 2301 2960 ,0
2843889 -6801936 2758280 -2344791 ,0
-5170081 846497 1110908 -1477443 2060988 ,0
9798 -391411 -896478 ,0
-19978791 40722536 -3131205 ,0
-10550170 -14011125 48530021 -22914507 -37853318 ,0
-84448 62216 88204 -762 -63212 ,1
-91893384 -8132633 78809 42227570 ,0
-60691397 -48770277 -9597452 70950104 -30223661 ,0
-1242702668 681906400 435696522 -100141168 432899482 ,0
-5325 -76 1721 ,0
-18280753 2317262 34273083 ,0
-52314 12586 -7349 87077 ,1
-1575 -501 4139 -1036 -8759 ,0
-535850 522816 -614579 ,0
343390 79268 -595520 -427138 ,1
-26722748 207095808 474778233 -734291273 554606945 ,0
118938 15168 4277 ,0
1418237 -3044082 1866783 ,0
1236295 21202164 29510812 1719236 -69501639 ,1
-52267921 52911073 6279471 ,0
-1385 6075 -4690 ,1
-10525508 -450 5994968 4581390 ,1
-68283 -671285 739568 ,1
-784303 461159 32314 ,1
2779940 -1615232 -11647 ,1
55421725 -2928709 -76964381 44262323 -19790958 ,1
-5421 2208 -148 ,0
-30233466 1902566 11207804 ,1
-25756186 53161187 -27405001 ,1
434926027 -204966817 -76674170 ,0
-6622 -902 47259 ,0
-12033 6888 6447 ,0
267262 -110982 -156280 ,1
-44553561 18389 370081 ,0
-57404567 72219815 45455758 -11446380 ,0
-3522 -8556 4727 ,0
1253 -146 7784 ,0
23046 -52493 -6226 ,0
14815248 -2305182 -42333322 39621611 -9798354 ,1
92398120 -340520423 -583440780 ,1
-15055 68609 77204 3339 -82835 ,0
131519 -23444 -4759 ,0
862 -17283 -34232 95418 ,0
-402402 989812 -25854 ,0
9185510 -3874176 20913799 -22060340 -4164793 ,1
7345 6465 -7767 ,0
753938577 22556515 -55668677 587466465 ,0
2677547 -1297564 -4084047 ,0
50264346 573626964 -549802285 -74093025 ,1
-14148 412835 109655 97404 239484 ,0
6237500 1273613 -385742 -1110665 ,0
172887 -719694 -216 557023 ,1
-13822980 -442043 -34709171 1156593 91579899 ,1
-148524 482690 -316307 213755 ,0
-421430346 688518939 -909776741 65755903 -94870882 ,1
