,context,label
1426,OMB income taxable fail report,3
1427,Thompson Haven Smithfort LA,2
1428,x  IM  Other,3
1429,Roger Whitehead,0
1430,Scott Palmer,0
1431,Giles Lane Roseburgh ND,2
1432,Dr. John,0
1433,Tiffany Harbors West Staceyfurt AK,2
1434,Anne Mission North Michael FL,2
1435,Michael Spurs Suite  Lake Amberstad KY,2
1436,Tiffany Flowers,0
1437,security wages Social security tax,3
1438,Seth Martinez,0
1439,c  d  f,3
1440,income taxable fail report b,3
1441,"Wilson, Shannon and Smith Ltd",1
1442,EIC payment  Dependent care,3
1443,D  f address ZIP,3
1444,Shelly Station Christopherville NM,2
1445,Betty Circles Suite  Jamesview OH,2
1446,ZIP code Social security wages,3
1447,"Bailey, Miller and Smith Group",1
1448,H   Statutor Retirement,3
1449,Dean Landing Suite  Howardbury IN,2
1450,Notice d   f,3
1451,Adams-Soto Inc,1
1452,Shawn Flats Lake Erin TX,2
1453,Brent Ochoa,0
1454,Copy C For Use enclosed,3
1455,Katherine Franklin,0
1456,Jeffrey Jenkins,0
1457,wages tips etc  Local,3
1458,Tracy Simon,0
1459,H  d P ,3
1460,Berry-Anderson Ltd,1
1461,f address ZIP code ,3
1462,security tips Allocated tips Control,3
1463,a See instructionsfor box ,3
1464,Jacob Robinson,0
1465,Deanna Landing Michaelton LA,2
1466,Randy Benitez,0
1467,Stephanie Islands East Johnside DC,2
1468,number Advance EIC payment Dependent,3
1469,number compensation Federal income tax,3
1470,"Dixon, Buckley and Smith Group",1
1471,John Hernandez,0
1472,Walker Garden South Denise GA,2
1473,Michelle Gardens Suite  Port Christopher AL,2
1474,"Donovan, Ortega and Bell Ltd",1
1475,Marshall Village Williamsburgh VT,2
1476, State state ID number,3
1477,  Statutory Retirement b,3
1478,"Green, Powell and Taylor Ltd",1
1479, Local income tax ,3
1480,Evan Wells Apt.  New Jessicaside NM,2
1481,Kathy Terry,0
1482,Tax  Department Revenue Service,3
1483,ZIP code Social security wages,3
1484,Snyder PLC LLC,1
1485,Katie Patrick,0
1486,Wallace-Doyle and Sons,1
1487,Rodriguez Summit Laceystad MI,2
1488,plans a See instructionsfor box,3
1489,Torres-Gutierrez PLC,1
1490,James Tucker,0
1491,Gutierrez-Evans Inc,1
1492,Raymond Brown,0
1493,Justin Davis,0
1494,Edward Crescent Sanchezland ND,2
1495,Adams Roads Apt.  West Deborah AL,2
1496,Phillips Place Apt.  Juliaport MS,2
1497,Laura Daniel,0
1498,Kimberly Moore,0
1499,Lisa Villa,0
1500,Alexandra Parks Smithton MO,2
1501,Rebecca Wilkins,0
1502,Kaylee Falls Moonfurt OK,2
1503,Ford Mountain Suite  North Charlesburgh MN,2
1504,Brittney Rodriguez,0
1505,EIC payment  Dependent care,3
1506,Emily Harrison,0
1507,Brianna Park Apt.  Jeffreyshire WI,2
1508,Greg Parks North Karen UT,2
1509,Employer identification number compensation Federal,3
1510,John Neal,0
1511,Hutchinson Expressway East Gina TX,2
1512,Angela Young,0
1513,Tara Flores,0
1514,Christopher Rapids North Thomas MT,2
1515,Williams Radial Lake Jamesland VA,2
1516,"Jackson, Valdez and Salazar Group",1
1517,Cheryl Expressway Suite  Ramireztown NJ,2
1518,Jessica Tunnel Taylorfort FL,2
1519,Tina Phillips,0
1520,Woodard Stravenue Suite  East Leahberg VT,2
1521,Reynolds Run Suite  Millerfort KS,2
1522,Local wages tips  Local,3
1523,Daniel Village Gabriellaburgh CO,2
1524,Romero LLC Ltd,1
1525,Jacqueline Olson,0
1526,identification number compensation Federal income,3
1527,Bautista-Peck and Sons,1
1528,number  State  State,3
1529,"Brock, Robinson and Andrews and Sons",1
1530,Lee Marshall,0
1531,  Other enclosed Notice,3
1532,Jason Nash,0
1533,Curtis Views Apt.  Brianborough MN,2
1534,Johnson Ridge Derekview AR,2
1535,Parker PLC Ltd,1
1536,Forbes Plains West Johnchester WY,2
1537,Zimmerman LLC Group,1
1538,Brendan Jennings,0
1539,benefi   e first,3
1540,ZIP code  State state,3
1541,State income tax  Local,3
1542,"Wagner, Jacobs and Haney and Sons",1
1543,"Walsh, Jackson and Dean and Sons",1
1544,Alexandra Jordan,0
1545,"Burton, Peters and Mitchell Group",1
1546,Jeanette Jennings,0
1547,Parsons-Johnson Group,1
1548,Tamara Brown,0
1549,Jane Dougherty,0
1550,April Hensley,0
1551,Johnson-Watson Group,1
1552,"Harris, Hall and Page Ltd",1
1553,Wallace Gardens Apt.  Port John AZ,2
1554,code  State state ID,3
1555,Jenkins-Terry LLC,1
1556,Jefferson-Pugh LLC,1
1557,"Huang, Valdez and Hull PLC",1
1558,Brown Forge Lloydton MS,2
1559,Robert Benson,0
1560,Retirement emplove lan sickpay X,3
1561,Employer identification number compensation Federal,3
1562,Amanda Watson,0
1563,Edward Jones,0
1564,Dana Hollow New Maryfurt NH,2
1565,Eric Krause,0
1566,Sanders-Barrett LLC,1
1567,e firstname initial Lastname ,3
1568,Alexander Green,0
1569,Hendrix Crossroad Apt.  Smithville MA,2
1570,Andre Burgs Suite  Lake Sarahhaven ID,2
1571,James LLC PLC,1
1572,tips  State income tax,3
1573, e first name initial,3
1574,Dustin Hansen,0
1575,Reed-Holden Inc,1
1576,Walker-Wagner LLC,1
1577,Richards-Duncan PLC,1
1578,Lee Rivera,0
1579,"Lee, Zimmerman and Carroll and Sons",1
1580,state ID number  State,3
1581,Keith Rice,0
1582,penalty sanction may imposed STATEMENT,3
1583,Briana Hall,0
1584,security tips  Allocated tips,3
1585,Dawn Chapman,0
1586,Bishop LLC Group,1
1587,Nancy Cliffs North Kathyberg PA,2
1588,Department Revenue Service Form Statement,3
1589,James Rodriguez,0
1590,Emma Smith,0
1591,David Washington,0
1592,Jones-Sullivan and Sons,1
1593,Hernandez PLC LLC,1
1594,f address ZIP code ,3
1595,Barker PLC and Sons,1
1596,Sarah Moreno,0
1597,security tips Allocated tips Control,3
1598,Brandon Point Apt.  Lake Victoriamouth WA,2
1599,Jennifer Shores Suite  Michellechester DE,2
1600,tips  State income tax,3
1601,identification number othercompensation Federal income,3
1602,Rose Inc PLC,1
1603,Ann Pearson,0
1604,Ronald Reyes,0
1605,Johnson Gateway Apt.  South Eileenton KY,2
1606,Fitzgerald-Martin Ltd,1
1607,negligence penalty sanction may imposed,3
1608,tax  Locality name ,3
1609,address ZIP code  State,3
1610,Smith Valleys Apt.  Gonzaleshaven DC,2
1611,Michael Springs Apt.  North Thomas OK,2
1612,Rebecca Horton,0
1613,Walters Ltd LLC,1
1614,Kelly Gates,0
1615,David Circles Suite  West Erinfort WY,2
1616,Curtis Islands Apt.  Lake Tracy UT,2
1617,French-Smith Inc,1
1618,John Locks Suite  West Melissa MS,2
1619,Department Revenue Service Form Statement,3
1620,Casey Group Group,1
1621,Becky Kaiser,0
1622,Robertson-Thompson LLC,1
1623,Christopher Brown,0
1624,Campbell Road East Matthew NM,2
1625,Robin Escobar,0
1626,care benefits   e,3
1627,"Martin, Wallace and Barnes LLC",1
1628,State wages tips  State,3
1629,Anthony Bowman,0
1630,Smith and Sons Ltd,1
1631,Jennifer Landing Chandlerburgh RI,2
1632,"Stokes, Snyder and Oconnell LLC",1
1633,Hawkins Course Apt.  Lake Larrytown NV,2
1634,FEDERAL Tax Return This information,3
1635,Isaiah Vasquez,0
1636,Juan Sutton,0
1637,Mcdonald-Harris Inc,1
1638, E   Statutory,3
1639,"Ellis, Nguyen and Hart Ltd",1
1640,Hopkins Spur West Michael MS,2
1641,Harrison-Lester Inc,1
1642,Ryan Smith,0
1643,Jason Phelps,0
1644,E   Statutory Retirement,3
1645,Tyler Ports Pottstown LA,2
1646,Donna Patel,0
1647,Cruz Extension Port Michael DC,2
1648,Natalie Sosa,0
1649,Internal Revenue Cut Keep lower,3
1650,Gonzalez Ltd PLC,1
1651,Joseph Lopez,0
1652,"Harris, Barber and Graves LLC",1
1653,"Vega, Williams and Hayes Inc",1
1654,STATEMENT OMB Use nsev file,3
1655,Sherry Alley East Erica HI,2
1656,Deanna Nash,0
1657,Leah Diaz,0
1658,Kendra Loaf Suite  Port Saratown AZ,2
1659,Newman Ltd Group,1
1660,"Howell, Alvarez and Todd PLC",1
1661,James Rapid East Amber NH,2
1662,Locality name Wage Tax ,3
1663,Elizabeth Gordon,0
1664,Mary Guerrero,0
1665,Paul Contreras,0
1666,Keith Harbor Apt.  Ryanview WI,2
1667,Tammy Locks Apt.  Erictown ID,2
1668,Thomas-Johnson LLC,1
1669,social security number Visit IRS,3
1670,plans a See instructions box,3
1671,Robert Neck Apt.  North Jennifer CT,2
1672,Website STATEMENT OMB Use nsew,3
1673,Danielle Alexander,0
1674,Return This information furnished Internal,3
1675,Charles Harrison,0
1676,number  State tips ,3
1677,Locality name Wage Tax ,3
1678,Scott Smith,0
1679,Angel Mcintosh,0
1680,Haley Meadow West Jeremymouth MD,2
1681,tax withheld c ZIP code,3
1682,withheld Ja Social security tips,3
1683,Miller Bypass New Christinestad CA,2
1684,enclosed Notice c d ,3
1685,Lewis Group PLC,1
1686,Henry Lee,0
1687,Russell Ferry Apt.  Livingstonhaven IA,2
1688,Williams-Chang Inc,1
1689,Hatfield Terrace Apt.  Glennland WA,2
1690,Hughes-Bryant PLC,1
1691,"Cherry, Jones and Rivera Inc",1
1692,"Bray, Thomas and Dennis and Sons",1
1693,Payne Parks West Briannaport SD,2
1694,Mcbride PLC Inc,1
1695,Lee Group and Sons,1
1696,Brandon Contreras,0
1697,Tax  Department Revenue Service,3
1698,Morse Corner Suite  Paulstad MT,2
1699,Kevin Solomon,0
1700,Griffith Island Suite  North Michelleville WA,2
1701,"Schmidt, Dorsey and Miles Inc",1
1702,Adams Parkways Suite  Carterchester AR,2
1703,Michael Morgan,0
1704, e firstname initial Last,3
1705,Todd Jones,0
1706,Patrick Stream West Steven NM,2
1707,Notice c P  d,3
1708,imposed STATEMENT OMB income taxable,3
1709,Alexandria Lynn,0
1710,employee plan sick pay X,3
1711,Garcia-Lee LLC,1
1712,tax  Locality name Wage,3
1713,E  f address ZIP,3
1714,initial Lastname  Nonqualified plans,3
1715,Theresa Douglas,0
1716,tips Control number Advance EIC,3
1717,Stewart-Johnson and Sons,1
1718,Kramer Ltd LLC,1
1719,"Bailey, Rose and Olson Inc",1
1720,Andrea Cochran,0
1721,Smith Garden New Maria UT,2
1722,"Lee, Klein and Flores Ltd",1
1723,Laura Butler,0
1724,Justin Davis,0
1725,Advance EIC payment  Dependent,3
1726,tax withheld Social security tips,3
1727,Hall Crest Apt.  Samanthamouth WA,2
1728,Lane-Marks Inc,1
1729,number Advance EIC payment ,3
1730, Nonqualified plans a See,3
1731,Copy C For Use enclosed,3
1732,Eddie Dunn,0
1733,H  f address ZIP,3
1734,sickpay X E  ,3
1735,Calhoun PLC Group,1
1736,Medicare tax withheld Social security,3
1737,Melissa Throughway East Derekchester MA,2
1738,Patterson-Cunningham LLC,1
1739,Locality name Wage Tax ,3
1740,Patty Ballard,0
1741,fail report b Employer identification,3
1742,"Adams, Mitchell and Jones Group",1
1743,"Duncan, Shepard and Shea Inc",1
1744,Alexander Kane,0
1745,Courtney Ranch Charlesfurt NH,2
1746,Mario Martinez,0
1747,Dustin Gateway Markstad IL,2
1748,Brenda Wilson,0
1749,Ashley Ponce,0
1750,Renee Morales,0
1751,Return This information furnished Internal,3
1752,Local income tax  Locality,3
1753,Joshua Mews Suite  New Bradleymouth MD,2
1754,Finley Club West Dawnton PA,2
1755,etc  Local income tax,3
1756,Travis Banks,0
1757,b employer lan sickpay X,3
1758,April Spurs New Tylerfort IL,2
1759,Whitehead Mountains North Teresa VT,2
1760,Roberts-Morris Group,1
1761,Dominique Stravenue Port Eric MN,2
1762,tax withheld c ZIP code,3
1763,Michelle Meadow Apt.  North Darrellborough VA,2
1764, H   Statutory,3
1765,Erickson Ltd Group,1
1766,Kennedy Group Ltd,1
1767,Nicholas Payne,0
1768,"Hayes, Carter and Dennis Group",1
1769,"Miranda, Steele and Harris Inc",1
1770,ID number  State ,3
1771,Reed Junctions Apt.  Whitefurt MA,2
1772,IRS Website STATEMENT OMB Use,3
1773,John White,0
1774,Heather Peters,0
1775,Shannon Mill North Tara VA,2
1776,"Harmon, Page and Wright Group",1
1777,Nicole Manor Bakerton NV,2
1778,Filed FEDERAL Tax Return This,3
1779,Katherine Squares Suite  Richardtown ME,2
1780,Spence Isle Port Ashley IL,2
1781,Hebert-Tucker Ltd,1
1782,April Bean,0
1783,Lee-Griffin PLC,1
1784,Susan Field Port Pamela MN,2
1785,security wages Social security tax,3
1786,Wallace Viaduct Apt.  Taylormouth AZ,2
1787,Diana Decker,0
1788,Alvarez Inc and Sons,1
1789,Zachary Reynolds,0
1790,Melvin Lucero,0
1791,John Stanley,0
1792,"May, Harris and Kelly Inc",1
1793,Theresa Edwards,0
1794,Michele Garcia,0
1795,Website STATEMENT OMB Use nsew,3
1796,Lopez Ranch Suite  Lake Angela NY,2
1797,"Johns, Diaz and Romero and Sons",1
1798,identification number othercompensation Federal income,3
1799,"Williams, Moore and Leonard Inc",1
1800,John Turnpike Thomasmouth FL,2
1801,Newman Point Suite  Nicholechester WI,2
1802,See instructions forbox  ,3
1803,Hall Shoal South Garyview NJ,2
1804,Terry Street Lopezmouth KS,2
1805,White LLC PLC,1
1806,Vincent-Ortiz and Sons,1
1807,Bell and Sons Ltd,1
1808,"Carson, Weiss and Osborne PLC",1
1809,Statutory Retirement b employee plan,3
1810,Thomas Crossroad Suite  New Thomas KY,2
1811,c  d G ,3
1812,Christopher Williams,0
1813,Patrick Hunter,0
1814,Lee-Henson LLC,1
1815,Dennis-Erickson Ltd,1
1816,Davis-Garrett and Sons,1
1817,If required file tax negligence,3
1818,Smith Estates Kathleenchester NH,2
1819,Ward-Hardin Ltd,1
1820,Julia Wright,0
1821,"Lopez, Butler and Cole Ltd",1
1822, Locality name Wage Tax,3
1823,E  f address ZIP,3
1824,Victor Walker,0
1825,P   Statutor Retirement,3
1826,Robin Rowland,0
1827,firstname initial Lastname  Nonqualified,3
1828,Rodriguez Ltd LLC,1
1829,Shelia Court Mckinneyville AZ,2
1830,Gregory Union Apt.  New Deborahview NV,2
1831,Nguyen-Lee Group,1
1832,Tyler-Johnson PLC,1
1833,Kim Acevedo,0
1834,Blake Lane Apt.  Stacymouth WA,2
1835,Rush-Shields and Sons,1
1836,Cory Keys West Michaelburgh AL,2
1837,Hall Inc and Sons,1
1838,Anthony-Norton Inc,1
1839,Moody Locks Ramoshaven GA,2
1840,Louis Fall Danielleborough IA,2
1841,Christopher Fall Apt.  Griffinview OK,2
1842,"Miller, King and Warner Ltd",1
1843,Cathy Rogers,0
1844,Mcbride Well Apt.  New Maryland OR,2
1845,  Statutor Retirement b,3
1846,Copy Be Filed FEDERAL Tax,3
1847,Kayla Drive Apt.  South Jennifer ND,2
1848,REISSUED social security number Visit,3
1849,"Vaughan, Garner and Martinez Group",1
1850,"Mata, Rios and Miller Group",1
1851,Austin Burgs Apt.  North Paulaville KS,2
1852,Tara Briggs,0
1853,Copy C For Use enclosed,3
1854,Daniel Edwards,0
1855,Melinda Junctions Zacharyview TX,2
1856,Brooke Rapids Suite  Douglaschester AL,2
1857,Meagan Walks Apt.  New Jennifer MO,2
1858,Diana Reyes,0
1859,Shirley Nguyen,0
1860,James Dudley,0
1861,William Squares Port Brian MD,2
1862,Simpson-Collins LLC,1
1863,Sarah Hines,0
1864,ZIP code  State state,3
1865,D  f address ZIP,3
1866,Jose Combs,0
1867,Huynh Group Inc,1
1868,compensation Federal income tax withheld,3
1869,Nelson Inc and Sons,1
1870,Dudley Landing Apt.  West Michael RI,2
1871,Parker Courts Suite  Emilyton MS,2
1872,Deborah Holloway,0
1873,initial Lastname  Nonqualified plans,3
1874,Lane Parkway Suite  Millerport SC,2
1875,Fuller LLC and Sons,1
1876,Daniel Bender,0
1877,Turner LLC and Sons,1
1878,Murphy Group LLC,1
1879,Stephen Schneider,0
1880,Henderson Oval Lake James NJ,2
1881,Hunt Vista North Derrick NY,2
1882,"Nelson, Roberts and Miller PLC",1
1883,Lloyd-Rodriguez PLC,1
1884,Joshua Chung,0
1885,State income tax  Local,3
1886,"Smith, Williams and Smith PLC",1
1887,social security number This information,3
1888,Perkins LLC Ltd,1
1889,Gabriel Hoffman,0
1890,Selena Fords Apt.  North Nicholas DE,2
1891,Local  Local income tax,3
1892,Lambert-Lee and Sons,1
1893,Jaime Wheeler,0
1894,Kathryn Miller,0
1895,Alison Crossing Watsonland IL,2
1896,Arnold LLC Inc,1
1897,withheld Social security tips ,3
1898,Renee Howard,0
1899,"Davis, Flynn and Rice PLC",1
1900,State income tax  Local,3
1901,number compensation Federal income tax,3
1902,Christina Burnett,0
1903,Ricky Lodge Changport NC,2
1904,Betty Fall Apt.  Stevenshire AK,2
1905,Visit IRS Website STATEMENT OMB,3
1906,"Fry, Aguirre and Forbes Group",1
1907,Michael Point Lake Andrew AK,2
1908,Cooper Inc and Sons,1
1909,code   State state,3
1910,Jackson-Henry PLC,1
1911,Dennis Group LLC,1
1912,"Meyers, Mendoza and Jackson Inc",1
1913,Armstrong-Franco and Sons,1
1914,"Logan, Gomez and Hancock LLC",1
1915,imposed STATEMENT OMB income taxable,3
1916,James Russell,0
1917,Anthony Ramp Phillipside AR,2
1918,Hernandez Groves Suite  Port Rachelville MT,2
1919,Department Revenue Service Form Statement,3
1920,Dawn Fritz,0
1921,Anna Pike Apt.  East Michelleburgh AR,2
1922,    Statutory,3
1923,number compensation Federal income tax,3
1924,Espinoza Streets Apt.  Waltersmouth AR,2
1925,Last name  Nonqualified plans,3
1926,Lang Locks South Joseph PA,2
1927,Kayla Dominguez,0
1928,Cabrera Prairie Suite  Lake Dawn PA,2
1929,Robin Road Suite  Jeffreyfurt FL,2
1930,Henry-Jones Inc,1
1931,Silva Ltd Inc,1
1932,Roberts LLC PLC,1
1933,Jefferson-Perkins and Sons,1
1934,Scott Pines West Jasonport IA,2
1935,EIC payment  Dependent care,3
1936,ZIP code Social security wages,3
1937,Hoffman LLC Group,1
1938,Evans Streets Port Katherine NY,2
1939,Sarah Norman,0
1940,Wilson LLC PLC,1
1941,Joseph Hurst,0
1942,Kelley-Benson and Sons,1
1943,STATEMENT OMB income taxable fail,3
1944,Peterson Rest Suite  Lake John IA,2
1945,Hanna-Davis PLC,1
1946,Dependent care benefit  e,3
1947,Mccormick-Berry and Sons,1
1948,Use nse file b Employer,3
1949,Richardson-Hart Ltd,1
1950,Archer Group LLC,1
1951,Vazquez Club Apt.  Jamesshire CA,2
1952,Kevin Ruiz,0
1953, State income tax ,3
1954,Nicholas Barry,0
1955,Morgan Camp New Wendy NY,2
1956,Robinson Group PLC,1
1957,Scott Edwards,0
1958,Smith Mission Muellermouth ND,2
1959,Kenneth Curve Suite  Jenniferfurt AR,2
1960,Phillips-Garza PLC,1
1961,Alyssa Plaza Apt.  South Erinfort FL,2
1962,Walker-Fitzgerald Inc,1
1963,Green-Randall and Sons,1
1964,Dependent care benefits  ,3
1965,Thomas Views Suite  Garychester LA,2
1966,Tim Harris,0
1967,Bentley Villages Phillipsmouth SC,2
1968,security tips Allocated tips Control,3
1969,Maria Field Suite  Harrellchester VT,2
1970,Collins Highway Apt.  Leachbury IA,2
1971,Daniel Jones,0
1972,state ID number  State,3
1973,report b Employer identification number,3
1974,Crawford Knolls Suite  North Debbie OR,2
1975,Rebecca Vista Lake Deborahshire NE,2
1976,Montgomery and Sons PLC,1
1977,Edward Davis,0
1978,Brian Rue Perezville FL,2
1979,Amanda Wilcox,0
1980,"Smith, Bailey and Tran Ltd",1
1981,Andrea Horn,0
1982,"Smith, Lopez and Perez PLC",1
1983,Carla Brown,0
1984,Steven Phillips,0
1985,Julia Clark,0
1986,Jackson Stream Cooperstad AL,2
1987,Castro-Russell Group,1
1988,Yolanda Carlson,0
1989,Danny Cruz,0
1990,Gray-Diaz Ltd,1
1991,Davis Flat Meganfurt NE,2
1992,Tax Return This information furnished,3
1993,Monroe and Sons Group,1
1994,Jessica Gardens Suite  South Andrea AK,2
1995,Teresa Davis,0
1996,Stephanie Martinez,0
1997,Wilson PLC Group,1
1998,James Carr,0
1999,Scott Greene,0
2000,Shaw LLC Group,1
2001,Eileen Gonzalez,0
2002,Sean Flores,0
2003,Warren Tyler,0
2004,Munoz Mills Suite  South Jamesstad MN,2
2005,Wage Tax  Department Revenue,3
2006,Sullivan Overpass South Josephburgh TX,2
2007,Nelson and Sons PLC,1
2008,Katherine Stream Suite  East Sheila WA,2
2009,Karen Simmons,0
2010,Marcus Roads Taylorhaven LA,2
2011,Moore-Hunt LLC,1
2012,Robert Hamilton,0
2013, Local income tax ,3
2014,Advance EIC payment  Dependent,3
2015,Lisa Plaza Suite  Thomashaven KY,2
2016,Johnson Orchard Apt.  Cummingsside CO,2
2017,Reese-Soto and Sons,1
2018,Hays Port West Yolanda IN,2
2019,Vaughan-Olsen Group,1
2020,Retirement b employee plan sick,3
2021,tax withheld Medicare wages tips,3
2022,Jennifer Junction Suite  Smithfort AZ,2
2023,Keep lower portion REISSUED social,3
2024,"Collins, Garrett and Tucker Inc",1
2025,David Arnold,0
2026,Shelby Clark,0
2027,Kim Barker,0
2028,Schwartz and Sons LLC,1
2029,Paul Nunez,0
2030,    Statutory,3
2031,Dean Lynch,0
2032,Hoffman Rapids Suite  Johnview GA,2
2033,Houston Burgs Whitebury OH,2
2034,Holmes-Stewart and Sons,1
2035,Jose Collins,0
2036,Stephanie Groves New Kellybury MI,2
2037,"Tran, Cline and Schwartz and Sons",1
2038,Wheeler-Matthews PLC,1
2039,number Advance EIC payment Dependent,3
2040,Ian River Tyronehaven CO,2
2041,Matthew Rodriguez,0
2042,Jessica Villages Suite  Port Johnmouth CO,2
2043,Campbell-Bailey PLC,1
